BEGIN;
BEGIN
select
	ps_partkey,
	sum(ps_supplycost * ps_availqty) as value
from
	partsupp,
	supplier,
	nation
where
	ps_suppkey = s_suppkey
	and s_nationkey = n_nationkey
	and n_name = 'ETHIOPIA'
group by
	ps_partkey having
		sum(ps_supplycost * ps_availqty) > (
			select
				sum(ps_supplycost * ps_availqty) * 0.0000010000
			from
				partsupp,
				supplier,
				nation
			where
				ps_suppkey = s_suppkey
				and s_nationkey = n_nationkey
				and n_name = 'ETHIOPIA'
		)
order by
	value desc;
 ps_partkey |    value    
------------+-------------
    5673633 | 24783621.87
   18095090 | 23643215.09
   12797942 | 23567220.38
   12368828 | 23300344.44
    9513364 | 22848022.61
   14971686 | 22724057.24
   18795329 | 21122002.52
    2743614 | 20378682.29
    5300582 | 20327881.25
   16706323 | 20124119.88
    2812345 | 20112700.39
    3160946 | 20009742.76
   18571209 | 19985089.56
   11225477 | 19920592.45
    4429298 | 19676007.20
   14302127 | 19588415.59
    7736002 | 19502931.93
   10087644 | 19407537.07
   18669839 | 19346068.65
   16236499 | 19310792.39
   11099700 | 19164860.01
   13187109 | 19149142.53
    9212551 | 19133665.04
   10290875 | 18942824.04
    6123800 | 18917988.01
    5859408 | 18909800.98
    1548421 | 18904949.50
     764507 | 18894804.92
    6995329 | 18857771.87
    5962852 | 18795571.94
   17479916 | 18750957.61
    5079618 | 18747032.20
   16292324 | 18729401.74
    9640696 | 18682461.51
   13065072 | 18655819.53
    3612388 | 18628461.83
    2354509 | 18594952.70
   18863384 | 18575595.78
   18187609 | 18570793.79
   11202954 | 18544737.49
    5012150 | 18532285.95
   13437122 | 18468441.28
   14378069 | 18449206.08
   13779047 | 18446961.82
    4795716 | 18437163.05
   12029843 | 18339194.23
   17853180 | 18332710.20
   12902006 | 18300601.88
     401849 | 18267513.29
   16055611 | 18264471.26
    1629034 | 18221668.03
   19883910 | 18219226.25
    3253228 | 18212544.91
     203333 | 18139927.64
    2795538 | 18083862.62
    3321908 | 18082338.98
   18470387 | 18077099.18
   19401616 | 18069287.32
   12965412 | 18065553.74
    6147237 | 18026919.44
   18348098 | 17993659.50
   10177079 | 17980826.18
   11609091 | 17977422.39
    1505846 | 17971419.46
   12851272 | 17958677.16
   10002497 | 17929746.58
    6044184 | 17880219.19
   12031166 | 17877416.20
    4330668 | 17846898.56
    3595896 | 17818832.04
    3831868 | 17794436.86
     184819 | 17792975.88
    3944440 | 17753564.39
   17721910 | 17752272.73
   17524994 | 17734700.93
    9845717 | 17684711.46
   14625770 | 17663387.19
   11051636 | 17654477.48
    4664553 | 17613738.43
   12105273 | 17601467.01
   11499204 | 17598550.50
    3842852 | 17596462.10
   17069044 | 17587681.08
   14100065 | 17584306.84
    5518440 | 17569106.62
   12444305 | 17523523.87
    3440120 | 17502917.18
    3320777 | 17482272.07
   11106576 | 17476548.93
     502634 | 17462119.31
   15534230 | 17443848.31
    3405460 | 17442996.66
   10496478 | 17411077.64
    3915511 | 17408766.56
    3201802 | 17385621.21
   17112577 | 17382278.48
   10688941 | 17381054.16
   18846193 | 17355741.33
   14248810 | 17340176.05
   17673410 | 17326114.83
   18592819 | 17314828.83
   19238598 | 17310803.01
   18067859 | 17307117.52
   12220931 | 17291045.84
   19783602 | 17280754.91
    9493777 | 17278669.07
   15938038 | 17276552.95
    6206945 | 17262920.82
   18523528 | 17261422.80
    2684074 | 17260618.44
    1290190 | 17254394.80
    8189802 | 17244946.10
    3360787 | 17237849.94
   12970254 | 17223274.76
   15213750 | 17221410.19
   16671666 | 17219120.66
   14075809 | 17216909.31
    6921758 | 17214312.20
   18444207 | 17197180.00
    4545712 | 17177706.19
    8933503 | 17165849.34
    7161675 | 17160413.46
   14540735 | 17160140.36
   11795519 | 17149351.61
   18737542 | 17133305.20
     544715 | 17128323.60
    6321622 | 17124996.16
    7172337 | 17118082.23
    5229372 | 17111411.22
    8351784 | 17100105.41
   10887129 | 17098374.95
   13507071 | 17098312.56
   17530446 | 17097548.50
    1977787 | 17079876.73
    1223772 | 17072932.62
    8935471 | 17069694.26
    5263569 | 17032385.60
   14254273 | 17030872.44
   19220073 | 17022403.08
   16822897 | 17022070.56
    4314466 | 17019763.44
   18173472 | 17008765.40
   17751304 | 17005874.74
   15001654 | 17005075.50
   13402204 | 16986520.75
   13045660 | 16980639.07
    2282913 | 16979499.66
    2738353 | 16977522.08
    8445535 | 16968324.72
   11847961 | 16952677.00
    5761430 | 16945960.67
   10366720 | 16933265.31
    8206965 | 16932336.09
   19417109 | 16927544.71
   19956207 | 16911398.78
   12947363 | 16909160.24
   12032565 | 16906981.40
   17271207 | 16898485.80
   19222314 | 16877539.40
    3705938 | 16875222.33
    2603681 | 16849206.66
    2276658 | 16840262.87
    5517520 | 16839866.43
    8319282 | 16834060.71
    6131747 | 16820895.65
   17389312 | 16820750.25
   10845840 | 16815896.40
   11579860 | 16813495.16
   15242574 | 16811038.00
     936118 | 16810955.12
   17673597 | 16810149.24
    8079746 | 16809981.51
   10020539 | 16804418.40
    8776491 | 16804038.52
    4877848 | 16802435.88
   16857375 | 16795847.72
   11412592 | 16777145.41
    8929793 | 16776442.98
   12419123 | 16760155.99
   11059018 | 16739948.71
   11639166 | 16734072.69
    2342456 | 16723108.15
    3088034 | 16720982.10
    7151647 | 16709994.75
   15504790 | 16706438.01
   14709308 | 16703075.61
   14840525 | 16700988.58
    8906354 | 16690600.17
   11836774 | 16678471.12
   19425972 | 16672381.33
    3635609 | 16669847.97
   12647733 | 16666398.14
    1409966 | 16658827.22
    7577593 | 16653984.98
   18961758 | 16648344.01
    9589620 | 16643882.19
    9319951 | 16633268.88
   18409055 | 16633053.23
   15977744 | 16618280.43
   15003584 | 16617113.01
    6551147 | 16607178.08
    8273840 | 16599511.34
   10722490 | 16586383.28
   13527168 | 16584171.56
    7420196 | 16578348.38
    4156594 | 16570776.34
   11237308 | 16564959.52
    2264009 | 16559075.58
     422632 | 16557794.56
    2996966 | 16545512.00
   13451563 | 16542030.70
    7871398 | 16536774.52
   19124378 | 16533323.19
    9050618 | 16533225.02
     532926 | 16531185.56
    1562295 | 16530475.56
    3237119 | 16527614.80
    6248923 | 16524012.98
    5147445 | 16498726.32
   13628690 | 16492826.56
    7768220 | 16492309.65
    3714315 | 16492196.03
   14693514 | 16489940.03
    5160228 | 16484529.88
   12438383 | 16480904.00
   17186278 | 16477153.79
    6392997 | 16474787.07
    8318831 | 16472735.93
    7027368 | 16465242.97
   19802416 | 16460906.35
   13623876 | 16453345.33
   11721726 | 16450688.34
    3788691 | 16439408.17
   13858558 | 16436471.13
    5684521 | 16433559.56
   13448134 | 16429813.35
   11625262 | 16428006.58
    3948970 | 16427216.64
    8031208 | 16426168.34
   19094642 | 16424350.80
    6505846 | 16419221.49
    4984918 | 16419152.73
    6700051 | 16401724.29
   12952044 | 16399305.65
   12536848 | 16396358.94
   15402084 | 16396195.86
    3267083 | 16395404.22
    2980992 | 16372870.68
   14752807 | 16351416.49
    5435204 | 16351091.32
    5769513 | 16341599.96
   16824516 | 16338525.00
    6366076 | 16337676.95
   16183235 | 16335204.31
   14815434 | 16323182.03
    7577659 | 16319980.02
   17718833 | 16319117.62
   14992079 | 16310619.44
   13710606 | 16308708.95
   13177392 | 16304554.62
   12778883 | 16302736.32
   18881759 | 16295856.77
   11677848 | 16294085.29
       8145 | 16293126.74
    7584250 | 16289124.74
     728136 | 16288468.53
   18044115 | 16273919.68
   11310810 | 16272737.52
    6234761 | 16270593.55
   12528074 | 16259373.40
   17491210 | 16247261.82
    8516935 | 16244222.98
   16535650 | 16243700.42
    6898454 | 16242220.75
    5507095 | 16231054.83
   18085126 | 16224896.40
    9364832 | 16216612.28
    1384166 | 16214318.18
    1918706 | 16213602.69
    5127452 | 16209349.02
    2118747 | 16202172.93
    2393904 | 16198232.89
    8318404 | 16195171.77
   16651567 | 16194398.86
    5724220 | 16190128.08
    3753345 | 16177001.50
   16855568 | 16174027.08
    5700120 | 16172231.67
     347990 | 16168529.43
   12843838 | 16164838.06
    1597150 | 16164687.22
    5927101 | 16164591.52
   14663679 | 16161405.31
   18411867 | 16154259.70
    1492085 | 16151693.76
   18370471 | 16147519.18
